Name,URL,red,greenteal,blue,white,black,orangeyellow,purple,bars,stripes,circles,crosses,saltires,quarters,stars,crescents,triangles,contains_image,contains_text
Telavi,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Telavi_%28City%29.svg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Zugdidi,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Zugdidi_%28City%29.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Asipovičy / Asipovichy,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Osipovichi%2C_Belarus.svg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,0,0,0,0,0,FALSE,FALSE
Barysaŭ,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Barysau.gif,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Babrujsk / Bobruysk,https://upload.wikimedia.org/wikipedia/commons/0/07/Flag_of_Babruisk%2C_Belarus.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,FALSE
Brest / Bieraście,https://upload.wikimedia.org/wikipedia/commons/6/68/Berastre_stiag.svg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Homieĺ / Homiel / Gomel,https://upload.wikimedia.org/wikipedia/commons/9/98/Flag_of_Gomel.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Hrodna / Horadnia / Grodno,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_Hrodna.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Minsk / Miensk,https://upload.wikimedia.org/wikipedia/commons/6/69/Flag_of_Minsk%2C_Belarus.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Mahilioŭ / Mahiloŭ / Mogilev,https://upload.wikimedia.org/wikipedia/commons/6/61/Flag_of_Mahilo%C5%AD.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Orša / Vorša / Orsha,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Vorsza%2C_Belarus.svg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,1,0,TRUE,FALSE
Pinsk,https://upload.wikimedia.org/wikipedia/commons/9/97/Flag_of_Pinsk.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Polack / Połacak / Polotsk,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_the_city_of_Polotsk_Belarus.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,FALSE
Sluck / Słucak / Slutsk,https://upload.wikimedia.org/wikipedia/commons/b/b0/Flag_of_S%C5%82ucak.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Solnim / Słonim,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_S%C5%82onim.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Svietlahоrsk / Śvietłahorsk,https://upload.wikimedia.org/wikipedia/commons/3/3c/Flag_of_Svietlahorsk%2C_Belarus.png,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Viliejka / Vialejka,https://upload.wikimedia.org/wikipedia/commons/3/35/Flag_of_Vialejka.png,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Viciebsk / Vitebsk,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Viciebsk%2C_Belarus.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Brno,https://upload.wikimedia.org/wikipedia/commons/3/3b/Flag_of_Brno.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Chomutov,https://upload.wikimedia.org/wikipedia/commons/f/f0/Chomutov_prapor.gif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Česká Lípa,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_%C4%8Cesk%C3%A1_L%C3%ADpa.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,FALSE
České Budějovice,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_Ceske_Budejovice.svg,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Český Krumlov,https://upload.wikimedia.org/wikipedia/commons/3/35/Flag_of_%C4%8Cesk%C3%BD_Krumlov.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Děčín,https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Decin.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Františkovy Lázně,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Frantiskovy_Lazne.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Frýdek-Místek,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_Frydek-Mistek.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,2,0,4,0,0,0,TRUE,TRUE
Havířov,https://upload.wikimedia.org/wikipedia/commons/c/cf/Havirov_prapor.gif,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,5,0,0,2,0,0,0,0,TRUE,FALSE
Hradec Králové,https://upload.wikimedia.org/wikipedia/commons/0/07/Flag_of_Hradec_Kralove.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Jablonec nad Nisou,https://upload.wikimedia.org/wikipedia/commons/8/80/Jablonec-vlajka.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,2,0,0,0,0,TRUE,FALSE
Jihlava,https://upload.wikimedia.org/wikipedia/commons/4/40/Jihlava_prapor.gif,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,2,TRUE,FALSE
Karlovy Vary,https://upload.wikimedia.org/wikipedia/commons/d/d2/Karlovy_Vary_%28CZE%29_-_flag.gif,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Karviná,https://upload.wikimedia.org/wikipedia/commons/6/6b/Karwina_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,FALSE
Kladno,https://upload.wikimedia.org/wikipedia/commons/3/30/Kladno_prapor.gif,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,FALSE
Liberec,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Liberec.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,FALSE
Mariánské Lázně,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_Vla%C5%A1im.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Mladá Boleslav,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Mlada_Boleslav.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Most,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Most.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,7,0,0,0,0,0,0,0,FALSE,FALSE
Olomouc,https://upload.wikimedia.org/wikipedia/commons/e/e1/Olomouc_flag.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Opava,https://upload.wikimedia.org/wikipedia/commons/1/1c/Opava_Flag.png,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ostrava,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Ostrava.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Pardubice,https://upload.wikimedia.org/wikipedia/commons/d/db/Flag_of_Pardubice.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Plzeň,https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_Plzen.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,4,0,0,0,FALSE,FALSE
Prague,https://upload.wikimedia.org/wikipedia/commons/d/d2/Flag_of_Prague.svg,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
State Prague,https://upload.wikimedia.org/wikipedia/commons/3/3d/Prague_flag_with_CoA.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,TRUE
Přerov,https://upload.wikimedia.org/wikipedia/commons/d/db/Prerov.jpg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,4,0,0,0,TRUE,FALSE
Prostějov,https://upload.wikimedia.org/wikipedia/commons/a/a0/Prostejov_prapor.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,FALSE
Tábor,https://upload.wikimedia.org/wikipedia/commons/8/8a/Vlajka_m%C4%9Bsta_T%C3%A1bor.gif,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,1,0,0,0,0,0,0,TRUE,FALSE
Třebíč,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Trebic.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Ústí nad Labem,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Usti_nad_Labem.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,4,0,0,0,0,0,0,0,FALSE,FALSE
Zlín,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Zlin.svg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,5,0,0,0,0,1,0,0,FALSE,FALSE
Znojmo,https://upload.wikimedia.org/wikipedia/commons/3/3c/Znojmo_vlajka.gif,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,3,0,0,0,TRUE,FALSE
Kohtla-Järve,https://upload.wikimedia.org/wikipedia/commons/1/13/Flag_of_Kohtla-Jarve.svg,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,TRUE,FALSE
Narva,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_et-Narva.svg,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Pärnu,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_et-Parnu.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,4,0,0,0,FALSE,FALSE
Tallinn,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Tallinn.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,5,0,0,0,0,0,0,0,FALSE,FALSE
Tartu,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tartu_flag.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Viljandi,https://upload.wikimedia.org/wikipedia/commons/1/14/Flag_of_et-Viljandi.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Budapest,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Budapest_%282011-%29.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,0,0,0,0,22,TRUE,FALSE
Former Budapest,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Budapest_%281873-2011%29.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,FALSE
Debrecen,https://upload.wikimedia.org/wikipedia/commons/7/75/Flag_of_Debrecen.svg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Esztergom,https://upload.wikimedia.org/wikipedia/commons/7/75/Flag_of_Debrecen.svg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Daugavpils,https://upload.wikimedia.org/wikipedia/commons/d/de/Flag_of_Daugavpils.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Jurmala,https://upload.wikimedia.org/wikipedia/commons/6/62/Flag_of_Jurmala.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,3,0,0,TRUE,FALSE
Liepāja,https://upload.wikimedia.org/wikipedia/commons/a/a5/Flag_of_Liep%C4%81ja.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Rēzekne,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_R%C4%93zekne.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Riga,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Riga.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ventspils,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Ventspils.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,FALSE
Viļaka,https://upload.wikimedia.org/wikipedia/commons/6/62/Flag_of_Vi%C4%BCaka.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Jonava,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Jonava_%28Lithuania%29.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Kaunas,https://upload.wikimedia.org/wikipedia/commons/7/72/LTU_Kaunas_flag.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Klaipeda,https://upload.wikimedia.org/wikipedia/commons/7/7c/Klaipeda_City_Flag.svg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,0,0,0,4,0,0,TRUE,FALSE
Marijampolė,https://upload.wikimedia.org/wikipedia/commons/a/ad/Flag_of_Marijampole.png,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Šiauliai,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Siauliai.JPG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,3,0,0,0,TRUE,FALSE
Tauragė,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Taurage.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,4,0,0,0,TRUE,FALSE
Telšiai,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Telsiai.gif,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,4,0,0,0,TRUE,FALSE
Vilnius,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vilnius.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Chișinău,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vilnius.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,1,0,TRUE,FALSE
Tiraspol,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Tiraspol.svg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,FALSE,FALSE
Bălți,https://upload.wikimedia.org/wikipedia/commons/7/71/Balti_flag_2006.png,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Tighina (Bender),https://upload.wikimedia.org/wikipedia/commons/e/e7/Bendery-Flag-2003b.png,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ungheni,https://upload.wikimedia.org/wikipedia/commons/a/a4/Bandera_Ungheni.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,9,0,0,0,0,0,0,1,FALSE,FALSE
Orhei,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Orhei.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,2,0,0,FALSE,FALSE
Dubăsari,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Dubossary.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Drochia,https://upload.wikimedia.org/wikipedia/commons/b/b3/Flag_of_Drochia.svg,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,2,FALSE,FALSE
Slobozia,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_Slobozia.png,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Anenii Noi,https://upload.wikimedia.org/wikipedia/commons/5/5f/Steag_aneniinoi.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,1,TRUE,FALSE
Briceni,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Briceni.svg,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,6,0,0,0,FALSE,FALSE
Florești,https://upload.wikimedia.org/wikipedia/commons/a/aa/Drapel_or_Floresti.jpg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,FALSE
Ialoveni,https://upload.wikimedia.org/wikipedia/commons/7/73/Ialoven.gif,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,15,0,0,0,0,0,0,0,FALSE,FALSE
Ocnița,https://upload.wikimedia.org/wikipedia/commons/c/c7/Ocnita_flag.gif,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,4,1,0,1,0,0,0,0,FALSE,FALSE
Rezina,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Rezina.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
Taraclia,https://upload.wikimedia.org/wikipedia/commons/3/39/Taraklia_flag.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Aleksandrów Łódzki,https://upload.wikimedia.org/wikipedia/commons/8/8e/POL_Aleksandr%C3%B3w_%C5%81%C3%B3dzki_flag.svg,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Białystok,https://upload.wikimedia.org/wikipedia/commons/0/03/POL_Bia%C5%82ystok_flag.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Bielsko-Biała,https://upload.wikimedia.org/wikipedia/commons/a/a4/POL_Bielsko_Bia%C5%82a_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Bydgoszcz,https://upload.wikimedia.org/wikipedia/commons/c/c4/POL_Bydgoszcz_flag.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Bytom,https://upload.wikimedia.org/wikipedia/commons/e/ef/Bytom_flaga.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,TRUE,FALSE
Cracow,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Krakow.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Banner of Cracow,https://upload.wikimedia.org/wikipedia/commons/1/11/Banner_of_Krakow.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,FALSE
Częstochowa,https://upload.wikimedia.org/wikipedia/commons/3/32/POL_Cz%C4%99stochowa_flag.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Dąbrowa Górnicza,https://upload.wikimedia.org/wikipedia/commons/a/a3/POL_D%C4%85browa_G%C3%B3rnicza_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,4,0,0,0,0,0,0,0,FALSE,FALSE
Elbląg,https://upload.wikimedia.org/wikipedia/commons/1/13/POL_Elbl%C4%85g_flag.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Frombork,https://upload.wikimedia.org/wikipedia/commons/9/92/POL_Frombork_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,TRUE,FALSE
Gdańsk,https://upload.wikimedia.org/wikipedia/commons/e/ed/Gdansk_flag.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Gdynia,https://upload.wikimedia.org/wikipedia/commons/e/e2/POL_Gdynia_flag.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,0,0,0,0,0,0,0,TRUE,FALSE
Gliwice,https://upload.wikimedia.org/wikipedia/commons/c/c7/POL_Gliwice_flag.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Gniezno,https://upload.wikimedia.org/wikipedia/commons/f/ff/POL_Gniezno_flag.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Gorzów Wielkopolski,https://upload.wikimedia.org/wikipedia/commons/1/1f/POL_Gorz%C3%B3w_Wielkopolski_flag.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Hel,https://upload.wikimedia.org/wikipedia/commons/5/5c/POL_Hel_flag.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,7,0,0,0,0,0,2,0,0,TRUE,FALSE
Inowrocław,https://upload.wikimedia.org/wikipedia/commons/7/71/POL_Inowroc%C5%82aw_flag.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Jastarnia,https://upload.wikimedia.org/wikipedia/commons/7/72/POL_Jastarnia_flag.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
Kalisz,https://upload.wikimedia.org/wikipedia/commons/d/d8/POL_Kalisz_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,1,0,0,TRUE,FALSE
Katowice,https://upload.wikimedia.org/wikipedia/commons/b/bb/Katowice_Flaga.svg,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Kielce,https://upload.wikimedia.org/wikipedia/commons/3/30/POL_Kielce_flag.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
Kostrzyn nad Odrą,https://upload.wikimedia.org/wikipedia/commons/6/62/POL_Kostrzyn_nad_Odr%C4%85_flag.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Legnica,https://upload.wikimedia.org/wikipedia/commons/c/c9/POL_Legnica_flag.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Łódź,https://upload.wikimedia.org/wikipedia/commons/c/c8/POL_%C5%81%C3%B3d%C5%BA_flag.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Lublin,https://upload.wikimedia.org/wikipedia/commons/6/65/POL_Lublin_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Malbork,https://upload.wikimedia.org/wikipedia/commons/8/80/POL_Malbork_flag.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,TRUE,FALSE
Nowy Dwór Mazowiecki,https://upload.wikimedia.org/wikipedia/commons/b/b0/POL_Nowy_Dw%C3%B3r_Mazowiecki_flag.svg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Olsztyn,https://upload.wikimedia.org/wikipedia/commons/f/ff/POL_Olsztyn_flag.svg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
